trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,other_desc
7,11102891,Human PM,Not Disease,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,11122826,Human PM,More Specific,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,11153605,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,11201111,Not PM,,,,,,,,,
7,11251568,Not PM,,,,,,,,,
7,11313882,Not PM,,,,,,,,,
7,1149556,Not PM,,,,,,,,,
7,11510027,Not PM,,,,,,,,,
7,11510029,Not PM,,,,,,,,,
7,11518741,Not PM,,,,,,,,,
7,11597399,Human PM,More General,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,11675518,Not PM,,,,,,,,,
7,11778503,Not PM,,,,,,,,,
7,11799369,Not PM,,,,,,,,,
7,11810771,Not PM,,,,,,,,,
7,11825357,Not PM,,,,,,,,,
7,11830608,Not PM,,,,,,,,,
7,11894009,Human PM,Exact,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,11904988,Human PM,Exact,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,11944603,Not PM,,,,,,,,,
7,1230740,Not PM,,,,,,,,,
7,12449035,Not PM,,,,,,,,,
7,12518622,Not PM,,,,,,,,,
7,12527565,Not PM,,,,,,,,,
7,12600294,Not PM,,,,,,,,,
7,12610863,Not PM,,,,,,,,,
7,12681285,Human PM,More General,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,12720099,Human PM,Exact,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,12867061,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,12886869,Not PM,,,,,,,,,
7,12886870,Not PM,,,,,,,,,
7,12886872,Not PM,,,,,,,,,
7,12888923,Human PM,Not Disease,Different Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,12915231,Not PM,,,,,,,,,
7,12915810,Human PM,Exact,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,12970995,Not PM,,,,,,,,,
7,1303582,Not PM,,,,,,,,,
7,13065977,Not PM,,,,,,,,,
7,13104931,Not PM,,,,,,,,,
7,13197357,Not PM,,,,,,,,,
7,1336771,Not PM,,,,,,,,,
7,13437854,Not PM,,,,,,,,,
7,13564089,Not PM,,,,,,,,,
7,13593787,Not PM,,,,,,,,,
7,1361954,Human PM,Not Disease,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,13827381,Not PM,,,,,,,,,
7,13927966,Not PM,,,,,,,,,
7,13970301,Not PM,,,,,,,,,
7,14255848,Not PM,,,,,,,,,
7,14422657,Not PM,,,,,,,,,
7,14496467,Not PM,,,,,,,,,
7,14526124,Human PM,Exact,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,14534727,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,14567086,Not PM,,,,,,,,,
7,14676791,Not PM,,,,,,,,,
7,14679115,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,14682117,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,14733649,Human PM,Exact,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,14734462,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,14755015,Human PM,More General,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,15001914,Not PM,,,,,,,,,
7,15118073,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,1512459,Not PM,,,,,,,,,
7,15179623,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,15213712,Human PM,Not Disease,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,15220752,Not PM,,,,,,,,,
7,15223434,Not PM,,,,,,,,,
7,15226769,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,15253134,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,15305659,Not PM,,,,,,,,,
7,15333857,Not PM,,,,,,,,,
7,15394943,Not PM,,,,,,,,,
7,15492792,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,15630340,Not PM,,,,,,,,,
7,15692988,Not PM,,,,,,,,,
7,15710947,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,15738541,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,15741570,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,15746135,Not PM,,,,,,,,,
7,15746148,Human PM,More General,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,1577600,Not PM,,,,,,,,,
7,15811081,Not PM,,,,,,,,,
7,15822487,Not PM,,,,,,,,,
7,1582293,Not PM,,,,,,,,,
7,15837743,Human PM,Exact,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16002952,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16003726,Human PM,Exact,Different Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16014883,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16027522,Human PM,More Specific,Exact,EGFR (L858R),,,,,Matches,Not Discussed
7,16086866,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16166426,Not PM,,,,,,,,,
7,16173832,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16226114,Human PM,Exact,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16253824,Human PM,More Specific,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16397232,Animal PM,More General,Missing Variant,EGFR (L858R),,,,,Excludes,Not Discussed
7,16407879,Human PM,More Specific,Exact,EGFR (L858R),,,,,Matches,Not Discussed
7,16445385,Not PM,,,,,,,,,
7,16467097,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16482952,Not PM,,,,,,,,,
7,16503086,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16556021,Human PM,More General,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16564920,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,1656619,Not PM,,,,,,,,,
7,16608981,Human PM,More Specific,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16609045,Human PM,Exact,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,1661914,Not PM,,,,,,,,,
7,16623049,Not PM,,,,,,,,,
7,16628257,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16705038,Not PM,,,,,,,,,
7,16730855,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16740687,Human PM,Exact,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16818686,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16818687,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16841332,Animal PM,Exact,Missing Variant,EGFR (L858R),,,,,Excludes,Not Discussed
7,16857803,Human PM,Not Disease,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16872715,Not PM,,,,,,,,,
7,16890322,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,16890381,Not PM,,,,,,,,,
7,16912519,Not PM,,,,,,,,,
7,16947044,Human PM,Exact,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17011067,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17048231,Human PM,Not Disease,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17075123,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17094474,Animal PM,More Specific,Missing Gene,EGFR (L858R),,,,,Excludes,Not Discussed
7,17097492,Not PM,,,,,,,,,
7,17157622,Not PM,,,,,,,,,
7,17186707,Not PM,,,,,,,,,
7,17200338,Human PM,Exact,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17219440,Not PM,,,,,,,,,
7,17224926,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17239298,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Excludes,Not Discussed
7,17268350,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17268358,Not PM,,,,,,,,,
7,17272981,Not PM,,,,,,,,,
7,17283583,Not PM,,,,,,,,,
7,17285540,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17289864,Not PM,,,,,,,,,
7,17291624,Not PM,,,,,,,,,
7,17318947,Not PM,,,,,,,,,
7,17321325,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17325698,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17341709,Not PM,,,,,,,,,
7,17353626,Not PM,,,,,,,,,
7,17394193,Human PM,Not Disease,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17409930,Human PM,Exact,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17410005,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17429853,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17431338,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17493170,Not PM,,,,,,,,,
7,17493174,Not PM,,,,,,,,,
7,17508947,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,1753501,Not PM,,,,,,,,,
7,17539834,Not PM,,,,,,,,,
7,17548126,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17548322,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17560987,Not PM,,,,,,,,,
7,17561305,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17562266,Not PM,,,,,,,,,
7,17565015,Not PM,,,,,,,,,
7,17573511,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17589302,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17596994,Human PM,More General,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17610986,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17613438,Animal PM,More Specific,Exact,EGFR (L858R),,,,,Excludes,Not Discussed
7,17626639,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17643093,Not PM,,,,,,,,,
7,17686547,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17714558,Not PM,,,,,,,,,
7,17726540,Animal PM,More Specific,Exact,EGFR (L858R),,,,,Excludes,Not Discussed
7,17784875,Not PM,,,,,,,,,
7,17845757,Not PM,,,,,,,,,
7,17888033,Human PM,More General,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17889445,Human PM,More Specific,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17895508,Not PM,,,,,,,,,
7,17910038,Not PM,,,,,,,,,
7,179108,Not PM,,,,,,,,,
7,17913857,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17917087,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17922974,Not PM,,,,,,,,,
7,17945377,Human PM,More Specific,Exact,EGFR (L858R),,,,,Matches,Not Discussed
7,17948911,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17972518,Human PM,Exact,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,17974985,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18001418,Not PM,,,,,,,,,
7,18030469,Animal PM,More Specific,Missing Gene,EGFR (L858R),,,,,Excludes,Not Discussed
7,18182100,Human PM,Not Disease,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18185470,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18192072,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18222146,Not PM,,,,,,,,,
7,18283321,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18322248,Human PM,Exact,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18340507,Human PM,Exact,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18355544,Not PM,,,,,,,,,
7,18385915,Not PM,,,,,,,,,
7,18390417,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18407408,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18413774,Human PM,Not Disease,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18448998,Not PM,,,,,,,,,
7,18458038,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18460729,Not PM,,,,,,,,,
7,18472966,Human PM,Not Disease,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18483355,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18509184,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18513581,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18520299,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18520300,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18541260,Human PM,More Specific,Different Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18583573,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18608708,Not PM,,,,,,,,,
7,186447,Not PM,,,,,,,,,
7,18728929,Not PM,,,,,,,,,
7,18751405,Not PM,,,,,,,,,
7,18760859,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18765637,Not PM,,,,,,,,,
7,18776048,Not PM,,,,,,,,,
7,18787840,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18797890,Not PM,,,,,,,,,
7,18981003,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18992959,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,18998063,Human PM,Not Disease,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19057264,Not PM,,,,,,,,,
7,19077758,Not PM,,,,,,,,,
7,19096299,Human PM,Exact,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19102716,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19119098,Not PM,,,,,,,,,
7,19147750,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19182534,Human PM,Exact,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19201048,Human PM,More Specific,Different Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19208461,Not PM,,,,,,,,,
7,19289762,Not PM,,,,,,,,,
7,19340527,Not PM,,,,,,,,,
7,19348215,Not PM,,,,,,,,,
7,19357014,Human PM,Exact,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19357621,Not PM,,,,,,,,,
7,19366827,Not PM,,,,,,,,,
7,19374008,Not PM,,,,,,,,,
7,19381026,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19431095,Human PM,Exact,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19451066,Not PM,,,,,,,,,
7,19531624,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19543508,Human PM,More Specific,Exact,EGFR (L858R),,,,,Excludes,Not Discussed
7,19620791,Human PM,Exact,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19650855,Not PM,,,,,,,,,
7,19663788,Not PM,,,,,,,,,
7,19667264,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19668041,Not PM,,,,,,,,,
7,19671738,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19680293,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19681124,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19692419,Not PM,,,,,,,,,
7,19692680,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19692684,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19724887,Not PM,,,,,,,,,
7,19726454,Human PM,Not Disease,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19740513,Not PM,,,,,,,,,
7,19747140,Human PM,More General,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19758198,Not PM,,,,,,,,,
7,19758313,Not PM,,,,,,,,,
7,19785596,Not PM,,,,,,,,,
7,19843665,Human PM,Exact,Different Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19875973,Not PM,,,,,,,,,
7,19881237,Not PM,,,,,,,,,
7,19884217,Not PM,,,,,,,,,
7,19891658,Not PM,,,,,,,,,
7,19949333,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,19955546,Not PM,,,,,,,,,
7,19955807,Not PM,,,,,,,,,
7,19997736,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,20015198,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,20022809,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,20029357,Not PM,,,,,,,,,
7,20031962,Human PM,Exact,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,2006876,Not PM,,,,,,,,,
7,20127001,Not PM,,,,,,,,,
7,20131498,Not PM,,,,,,,,,
7,20155263,Not PM,,,,,,,,,
7,20207772,Not PM,,,,,,,,,
7,20215504,Animal PM,More General,Missing Gene,EGFR (L858R),,,,,Excludes,Not Discussed
7,20307913,Not PM,,,,,,,,,
7,20331873,Human PM,Not Disease,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,20335174,Not PM,,,,,,,,,
7,20364069,Not PM,,,,,,,,,
7,20552223,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,20595147,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,20621056,Not PM,,,,,,,,,
7,20627894,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,20660959,Human PM,Exact,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,206742,Not PM,,,,,,,,,
7,20679538,Not PM,,,,,,,,,
7,20723374,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,20732474,Not PM,,,,,,,,,
7,20813200,Not PM,,,,,,,,,
7,20837450,Not PM,,,,,,,,,
7,20871262,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,20973798,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21002508,Not PM,,,,,,,,,
7,21055178,Not PM,,,,,,,,,
7,21056866,Not PM,,,,,,,,,
7,21102243,Not PM,,,,,,,,,
7,21107284,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21129809,Not PM,,,,,,,,,
7,21130517,Not PM,,,,,,,,,
7,21155184,Not PM,,,,,,,,,
7,21160078,Not PM,,,,,,,,,
7,21165163,Human PM,Exact,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21167064,Not PM,,,,,,,,,
7,21176443,Not PM,,,,,,,,,
7,21176460,Not PM,,,,,,,,,
7,21176461,Not PM,,,,,,,,,
7,21178715,Human PM,More Specific,Different Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21194487,Human PM,More Specific,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21220318,Not PM,,,,,,,,,
7,21233402,Human PM,More Specific,Different Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21300759,Not PM,,,,,,,,,
7,21315023,Not PM,,,,,,,,,
7,21315473,Not PM,,,,,,,,,
7,21349822,Not PM,,,,,,,,,
7,21349912,Not PM,,,,,,,,,
7,21372199,Not PM,,,,,,,,,
7,21409490,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21420271,Not PM,,,,,,,,,
7,21430781,Not PM,,,,,,,,,
7,21444121,Not PM,,,,,,,,,
7,21448791,Not PM,,,,,,,,,
7,21482987,Not PM,,,,,,,,,
7,21491912,Not PM,,,,,,,,,
7,21498706,Not PM,,,,,,,,,
7,21500126,Not PM,,,,,,,,,
7,21512163,Not PM,,,,,,,,,
7,21512404,Not PM,,,,,,,,,
7,21524465,Not PM,,,,,,,,,
7,21527506,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,2154855,Not PM,,,,,,,,,
7,21549910,Human PM,Exact,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21556797,Not PM,,,,,,,,,
7,21558399,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21575212,Not PM,,,,,,,,,
7,21604158,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,2161199,Not PM,,,,,,,,,
7,21623279,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21626008,Not PM,,,,,,,,,
7,21635552,Human PM,Not Disease,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21645456,Not PM,,,,,,,,,
7,21681119,Human PM,Exact,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21684835,Not PM,,,,,,,,,
7,21707848,Not PM,,,,,,,,,
7,21725039,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21729651,Human PM,More Specific,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21764376,Human PM,More Specific,Different Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21783417,Human PM,More Specific,Exact,EGFR (L858R),,,,,Matches,Not Discussed
7,21784628,Human PM,More Specific,Missing Gene,EGFR (L858R),,,,,Matches,Not Discussed
7,21830212,Not PM,,,,,,,,,
7,21831955,Human PM,Exact,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21847121,Not PM,,,,,,,,,
7,21858063,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21865399,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21866438,Not PM,,,,,,,,,
7,21896992,Not PM,,,,,,,,,
7,21904575,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,21916181,Not PM,,,,,,,,,
7,21986139,Not PM,,,,,,,,,
7,21986264,Not PM,,,,,,,,,
7,21986274,Not PM,,,,,,,,,
7,21986942,Not PM,,,,,,,,,
7,22007931,Not PM,,,,,,,,,
7,22056020,Not PM,,,,,,,,,
7,22056021,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,22085274,Animal PM,More Specific,Exact,EGFR (L858R),,,,,Excludes,Not Discussed
7,22119437,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,221422,Not PM,,,,,,,,,
7,22177532,Not PM,,,,,,,,,
7,22197614,Not PM,,,,,,,,,
7,22213822,Not PM,,,,,,,,,
7,22227214,Not PM,,,,,,,,,
7,22242767,Not PM,,,,,,,,,
7,22260779,Not PM,,,,,,,,,
7,22263017,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,22266863,Human PM,More Specific,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,22276032,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,22285168,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,22313637,Animal PM,More Specific,Missing Variant,EGFR (L858R),,,,,Excludes,Not Discussed
7,22321541,Not PM,,,,,,,,,
7,22321543,Not PM,,,,,,,,,
7,22321547,Not PM,,,,,,,,,
7,22333554,Human PM,More Specific,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,22352917,Not PM,,,,,,,,,
7,22425236,Not PM,,,,,,,,,
7,22426479,Not PM,,,,,,,,,
7,22450744,Not PM,,,,,,,,,
7,22452895,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,22523180,Not PM,,,,,,,,,
7,22524660,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,22525551,Not PM,,,,,,,,,
7,22550402,Human PM,More Specific,Missing Gene,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,22552292,Animal PM,Exact,Exact,EGFR (L858R),,,,,Excludes,Not Discussed
7,22562806,Not PM,,,,,,,,,
7,22591345,Not PM,,,,,,,,,
7,22592212,Not PM,,,,,,,,,
7,22613337,Human PM,More Specific,Exact,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,22661537,Not PM,,,,,,,,,
7,22664249,Human PM,More Specific,Missing Variant,EGFR (L858R),,,,,Not Discussed,Not Discussed
7,22722783,Not PM,,,,,,,,,
7,22729036,Not PM,,,,,,,,,
7,22751127,Not PM,,,,,,,,,
